utility,measure_date,sars,new_cases_utility,new_hosp_utility,county_names,population_served,capacity_mgd,lpha1,lpha2,lpha3,pcr_target,activation_start,activation_end,public_repository,Surv_System,participation_status,classification,slope,p_val
Utility3,2025-03-13,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0019578188383048622,0.011038782140932664
Utility3,2025-03-17,10059244,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.001281601532065863,0.009663808690975568
Utility3,2025-03-20,7586335,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0018490096652764541,0.005726696538163825
Utility3,2025-03-24,7255912,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.002650974003289029,0.0017583948139430518
Utility3,2025-03-27,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0033298989592687803,0.003139592012577818
Utility3,2025-03-31,6253210,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004370294994985462,7.220481338535735e-4
Utility3,2025-04-03,9106087,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004468853381823351,4.2099203264619916e-5
Utility3,2025-04-07,6901895,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004975356117809855,7.181308846090061e-8
Utility3,2025-04-10,719151,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005164586278759127,2.3237353080121604e-7
Utility3,2025-04-14,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.005106188288574966,3.72672853333331e-7
Utility3,2025-04-17,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004801218424941821,1.2792904018413117e-6
Utility3,2025-04-21,12553572,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004565999950036577,2.64770001502565e-6
Utility3,2025-04-24,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004787763138581734,5.840659207876013e-6
Utility3,2025-04-28,4613384,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004949782338013221,1.025596249213143e-5
Utility3,2025-05-01,4211655,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.00483431124293966,1.2144575416146086e-5
Utility3,2025-05-05,11474401,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004564033892770908,8.076296087490263e-5
Utility3,2025-05-08,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.004259829612056224,1.763009224351507e-4
Utility3,2025-05-12,5738409,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.003845095071539033,1.958021554505543e-4
Utility3,2025-05-15,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.00325996418239645,2.1902658350893578e-5
Utility3,2025-05-19,5151914,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0029000338778904437,2.265804834977176e-5
Utility3,2025-05-22,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.002484449878824579,8.073008709325981e-4
Utility3,2025-05-29,2708622,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0013769474769940357,0.03868570132677161
Utility3,2025-06-02,3376344,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-6.19221835215748e-5,0.901704243253252
Utility3,2025-06-05,1969073,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,0.0018303439924452695,0.07723991697195688
Utility3,2025-06-09,9621181,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00439936007215853,0.019169283156441227
Utility3,2025-06-12,6094415,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0067526546018342355,0.0036632301036001245
Utility3,2025-06-16,12593709,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.008959850758012528,1.8007585328222884e-4
Utility3,2025-06-23,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0095221737494965,1.3992789943008224e-5
Utility3,2025-06-26,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00863871782459239,1.8868682605837405e-4
Utility3,2025-06-30,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.007493884163580949,1.3892101215284312e-4
Utility3,2025-07-07,684187,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.006076022786826312,9.357320396964977e-5
Utility3,2025-07-10,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.007147927266577109,9.544779176653016e-4
Utility3,2025-07-14,8044177,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.007750750350537371,9.962879427432437e-5
Utility3,2025-07-17,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.008820296745292684,2.611235141648712e-5
Utility3,2025-07-21,14434469,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.00983468367991298,1.8374158954520737e-5
Utility3,2025-07-24,2572544,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.009963479800154426,8.661770862929892e-6
Utility3,2025-07-28,12557391,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.009767567544754226,3.014665798498977e-7
Utility3,2025-07-31,14590505,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.009246517621658401,1.0989598250110439e-6
Utility3,2025-08-04,10959082,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.008326597980423777,1.5210444056871694e-5
Utility3,2025-08-07,9248973,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.006908373665727817,1.2945928543761892e-4
Utility3,2025-08-11,11103803,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.005178430319680096,7.039167615645803e-4
Utility3,2025-08-14,600,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Increasing,0.0033292141014116764,0.016881963296160454
Utility3,2025-08-18,10276634,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,0.0012653310954706667,0.16017466323387575
Utility3,2025-08-21,1483388,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Plateau,-3.364608944463475e-4,0.5806113264103806
Utility3,2025-08-25,10823894,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0012917227719347368,0.013178982952862298
Utility3,2025-08-28,6736950,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.0018608320663976434,8.193453750240536e-5
Utility3,2025-09-02,1725195,NA,NA,County3,23158,2.78,Third County,NA,NA,sars-cov-2,2022-01-31,NA,Publish,SSS,Active,Decreasing,-0.001554018429019665,0.0013070773662200458
Utility4,2024-06-26,1283018,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,NA,NA,NA
Utility4,2024-07-01,773074,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,NA,0.0026738874705041237,NA
Utility4,2024-07-08,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0015766011352386022,0.6364558511324766
Utility4,2024-07-10,95187,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0029159530719409686,0.1619848241940296
Utility4,2024-07-15,116835,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0018015057928377127,0.1716773241862584
Utility4,2024-07-17,200465,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0014476503911507285,0.5069244381738989
Utility4,2024-07-22,501810,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0078000896226619425,0.1002912315813267
Utility4,2024-07-24,1608780,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.016773445749030728,0.012308821805197616
Utility4,2024-07-29,418069,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.01899876404499598,0.001498989581865993
Utility4,2024-07-31,779668,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.02495837908503146,4.7836282824111537e-5
Utility4,2024-08-05,863785,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.02861302610733988,3.466822088272362e-7
Utility4,2024-08-07,1753695,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.029393249061337327,3.657254133853271e-8
Utility4,2024-08-12,101121,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.02744614377456552,2.065657776500472e-6
Utility4,2024-08-14,2062358,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.025074817181230967,1.0621956398122291e-5
Utility4,2024-08-19,239408,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.021736787950663694,1.360346625173371e-4
Utility4,2024-08-21,166835,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.018074332946928198,7.494151494834866e-5
Utility4,2024-08-26,2103169,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.01678483907804172,1.3346270003817993e-5
Utility4,2024-08-28,1197251,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.01582140935796558,9.06209227248433e-6
Utility4,2024-09-09,561045,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.015457743158889705,0.006210590201898783
Utility4,2024-09-11,1738563,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.013476418040331803,0.005375559607269474
Utility4,2024-09-16,578799,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.010629383048858538,0.0019908014637524014
Utility4,2024-09-23,1320296,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.01491631347746267,0.017491373030768434
Utility4,2024-09-25,1257003,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.01583700276038039,0.0011132652567170948
Utility4,2024-09-30,1996656,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.016029863328931936,4.427612497565624e-5
Utility4,2024-10-02,1455018,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.014193097065115338,6.244860069937905e-4
Utility4,2024-10-08,1590071,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.007799422904886038,0.06457588060679506
Utility4,2024-10-09,249266,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.003522245351133782,0.31206041888223196
Utility4,2024-10-14,820269,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0010679875447801184,0.6959422053650858
Utility4,2024-10-16,367577,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.001995184045097646,0.2875628288933255
Utility4,2024-10-21,1944051,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0011155527257651625,0.6193396393522137
Utility4,2024-10-23,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0017925722343742584,0.498093646913494
Utility4,2024-10-28,1535173,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.005225449621021451,0.059805471371410936
Utility4,2024-10-30,2131269,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.008085509601240503,7.698281982176558e-4
Utility4,2024-11-04,724215,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.006741388059101042,0.01178302322728423
Utility4,2024-11-06,1174261,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0037412802040089114,0.09907546882735235
Utility4,2024-11-12,2086185,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,4.2474951410634607e-4,0.7657559792380968
Utility4,2024-11-13,2114717,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,2.5795571202029025e-4,0.7961486178653947
Utility4,2024-11-18,1377773,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.00264803756699651,0.1292066980843799
Utility4,2024-11-20,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.006123897231871185,0.034498732897331595
Utility4,2024-11-25,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.009108516120185957,0.015098521211392985
Utility4,2024-12-02,1182163,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.016496071534924946,1.2085709584938636e-4
Utility4,2024-12-04,1561297,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.018430318346672515,1.1532093610806473e-6
Utility4,2024-12-09,360425,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.020070875913981674,8.444676571967049e-5
Utility4,2024-12-11,314373,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.02091166928182119,5.8814626210138854e-5
Utility4,2024-12-16,1277908,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.020004779892638394,2.0946954723020017e-4
Utility4,2024-12-18,773991,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.01864912246159256,4.206246432732133e-4
Utility4,2024-12-30,703960,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.01294296105022217,4.619365490539383e-4
Utility4,2025-01-06,1771250,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.009415129556457203,0.0756616787751006
Utility4,2025-01-08,330764,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.007608992148945324,0.05528448038717047
Utility4,2025-01-13,1481960,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0071035285263365095,0.0645911529178803
Utility4,2025-01-15,520750,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.009298441822539692,0.011537997637708223
Utility4,2025-01-21,1365069,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.01017036488366012,0.004911503103089954
Utility4,2025-01-27,583819,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.010653954069594393,3.3225126912279375e-4
Utility4,2025-02-03,729115,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.010038074773321578,0.006785065596974041
Utility4,2025-02-05,312002,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.0066158993696233594,0.018128289450392306
Utility4,2025-02-10,1031347,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.00230202699544968,0.4699069281069258
Utility4,2025-02-12,947693,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0033993630123943393,0.1308767189219753
Utility4,2025-02-18,557478,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.004098306812104,0.05571728086867006
Utility4,2025-02-19,1565927,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.004471715845592584,0.007888332206983472
Utility4,2025-02-24,533483,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.0036123796026174,0.006681396176452507
Utility4,2025-03-03,640779,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.0033271964736858797,0.03103472954336767
Utility4,2025-03-05,590593,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.006064638749401063,0.028836269792834678
Utility4,2025-03-10,1627851,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.012437765980061183,0.014034404811411076
Utility4,2025-03-12,1952489,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.017500783463152845,0.004429475404949013
Utility4,2025-03-17,1864264,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.020669498337414216,2.0935133802382546e-4
Utility4,2025-03-19,822807,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.016912385272773063,0.0060666153352394924
Utility4,2025-03-24,392325,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.012875791693540207,0.010624634867956008
Utility4,2025-03-26,1605948,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.008502508508701288,0.03316833412199468
Utility4,2025-03-31,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0039039604896956605,0.05576642524137308
Utility4,2025-04-02,798848,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0020679352759492907,0.07205638388665207
Utility4,2025-04-07,1915224,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.003470321899391573,0.04098049417761903
Utility4,2025-04-09,563636,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.005191727319047277,0.001362666510198935
Utility4,2025-04-14,1358829,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.006651106390691207,1.6638239442095498e-4
Utility4,2025-04-16,1699882,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.006915119989532205,1.8047998095535543e-4
Utility4,2025-04-21,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.006285441950206986,0.0013910601226856366
Utility4,2025-04-23,2116030,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.004391516959506302,0.024847666843555338
Utility4,2025-04-28,939103,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.00026814141061074675,0.8936688993569183
Utility4,2025-04-30,593395,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.0034790621272305375,0.17508180107006677
Utility4,2025-05-07,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.008562717734359336,0.0011149781902911203
Utility4,2025-05-12,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Decreasing,-0.006629615235134721,0.018873805884578366
Utility4,2025-05-14,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,-0.002702286085664284,0.35429481641552824
Utility4,2025-05-19,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Plateau,0.0031919478652265364,0.20479209930649883
Utility4,2025-05-21,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.008382269002254205,0.004328017155004274
Utility4,2025-05-27,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.011983302096541583,4.909233392195343e-4
Utility4,2025-05-28,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.013767559520772712,1.374223450846098e-4
Utility4,2025-06-02,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.017459777820090186,7.039791898122674e-5
Utility4,2025-06-04,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.021243332633369763,4.344584398511788e-5
Utility4,2025-06-11,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.027034306274038068,4.9976417187904e-5
Utility4,2025-06-16,1947491,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.03147669898377756,3.0067495271244754e-5
Utility4,2025-06-23,1247674,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.03558693328105007,5.1388350282418634e-5
Utility4,2025-06-30,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.039432072626190084,0.0013700307989962237
Utility4,2025-07-07,600,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.04204314322276428,0.002775742883020748
Utility4,2025-07-09,4271759,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.047155735212872155,2.8963276751478177e-4
Utility4,2025-07-14,2925974,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.04541084645767594,3.204312922676679e-5
Utility4,2025-07-16,1084975,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.04277939021018871,1.5208057811367013e-4
Utility4,2025-07-21,1948009,NA,NA,County4,89083,11.5,Fourth County,NA,NA,sars-cov-2,2022-02-28,NA,Publish,SSS,Active,Increasing,0.04300241503358787,3.1394777884029197e-6
