"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1551","Utility1","FLUBV",2025-02-18,28,"Detection","Persistent detection"
"1552","Utility1","H1",2025-02-18,28,"Detection","Persistent detection"
"1553","Utility1","H3",2025-02-18,28,"Detection","Detection"
"1554","Utility1","H5",2025-02-18,28,"No Detection","No recent detection"
"1555","Utility1","PanRSV",2025-02-18,28,"Detection","Persistent detection"
"1556","Utility1","sars-cov-2",2025-02-18,28,"Detection","Persistent detection"
"1557","Utility2","FLUAV",2025-02-18,28,"Detection","Persistent detection"
"1558","Utility2","FLUBV",2025-02-18,28,"Detection","Detection"
"1559","Utility2","H1",2025-02-18,28,"Detection","Persistent detection"
"1560","Utility2","H3",2025-02-18,28,"No Detection","Detection"
"1561","Utility2","H5",2025-02-18,28,"No Detection","No recent detection"
"1562","Utility2","PanRSV",2025-02-18,28,"Detection","Persistent detection"
"1563","Utility2","sars-cov-2",2025-02-18,28,"Detection","Persistent detection"
"1564","Utility3","FLUAV",2025-02-18,28,"Detection","Persistent detection"
"1565","Utility3","FLUBV",2025-02-18,28,"No Detection","Detection"
"1566","Utility3","H1",2025-02-18,28,"Detection","Persistent detection"
"1567","Utility3","H3",2025-02-18,28,"No Detection","Detection"
"1568","Utility3","H5",2025-02-18,28,"No Detection","No recent detection"
"1569","Utility3","PanRSV",2025-02-18,28,"Detection","Persistent detection"
"1570","Utility3","sars-cov-2",2025-02-18,28,"Detection","Persistent detection"
"1571","Utility4","FLUAV",2025-02-18,28,"Detection","Persistent detection"
"1572","Utility4","FLUBV",2025-02-18,28,"No Detection","No recent detection"
"1573","Utility4","H1",2025-02-18,28,"Detection","Persistent detection"
"1574","Utility4","H3",2025-02-18,28,"Detection","Persistent detection"
"1575","Utility4","H5",2025-02-18,28,"No Detection","No recent detection"
"1576","Utility4","PanRSV",2025-02-18,28,"Detection","Persistent detection"
"1577","Utility4","sars-cov-2",2025-02-18,28,"Detection","Persistent detection"
"1578","Utility5","FLUAV",2025-02-18,28,"Detection","Persistent detection"
"1579","Utility5","FLUBV",2025-02-18,28,"No Detection","No recent detection"
"1580","Utility5","H1",2025-02-18,28,"Detection","Persistent detection"
"1581","Utility5","H3",2025-02-18,28,"Detection","Persistent detection"
"1582","Utility5","H5",2025-02-18,28,"No Detection","No recent detection"
"1583","Utility5","PanRSV",2025-02-18,28,"Detection","Persistent detection"
"1584","Utility5","sars-cov-2",2025-02-18,28,"Detection","Persistent detection"
"1585","Utility1","FLUAV",2025-02-13,29,"Detection","Persistent detection"
"1586","Utility1","FLUBV",2025-02-13,29,"Detection","Persistent detection"
"1587","Utility1","H1",2025-02-13,29,"Detection","Persistent detection"
"1588","Utility1","H3",2025-02-13,29,"Detection","Persistent detection"
"1589","Utility1","H5",2025-02-13,29,"No Detection","No recent detection"
"1590","Utility1","PanRSV",2025-02-13,29,"Detection","Detection"
"1591","Utility1","sars-cov-2",2025-02-13,29,"Detection","Persistent detection"
"1592","Utility2","FLUAV",2025-02-13,29,"Detection","Persistent detection"
"1593","Utility2","FLUBV",2025-02-13,29,"Detection","Detection"
"1594","Utility2","H1",2025-02-13,29,"Detection","Persistent detection"
"1595","Utility2","H3",2025-02-13,29,"Detection","Persistent detection"
"1596","Utility2","H5",2025-02-13,29,"No Detection","No recent detection"
"1597","Utility2","PanRSV",2025-02-13,29,"Detection","Persistent detection"
"1598","Utility2","sars-cov-2",2025-02-13,29,"Detection","Persistent detection"
"1599","Utility3","FLUAV",2025-02-13,29,"Detection","Persistent detection"
"1600","Utility3","FLUBV",2025-02-13,29,"No Detection","Detection"
"1601","Utility3","H1",2025-02-13,29,"Detection","Persistent detection"
"1602","Utility3","H3",2025-02-13,29,"Detection","Persistent detection"
"1603","Utility3","H5",2025-02-13,29,"No Detection","No recent detection"
"1604","Utility3","PanRSV",2025-02-13,29,"Detection","Persistent detection"
"1605","Utility3","sars-cov-2",2025-02-13,29,"Detection","Persistent detection"
"1606","Utility5","FLUAV",2025-02-13,29,"Detection","Persistent detection"
"1607","Utility5","FLUBV",2025-02-13,29,"No Detection","Detection"
"1608","Utility5","H1",2025-02-13,29,"Detection","Persistent detection"
"1609","Utility5","H3",2025-02-13,29,"Detection","Persistent detection"
"1610","Utility5","H5",2025-02-13,29,"No Detection","No recent detection"
"1611","Utility5","sars-cov-2",2025-02-13,29,"Detection","Persistent detection"
"1612","Utility4","FLUAV",2025-02-12,29,"Detection","Persistent detection"
"1613","Utility4","FLUBV",2025-02-12,29,"No Detection","No recent detection"
"1614","Utility4","H1",2025-02-12,29,"Detection","Persistent detection"
"1615","Utility4","H3",2025-02-12,29,"Detection","Persistent detection"
"1616","Utility4","H5",2025-02-12,29,"No Detection","No recent detection"
"1617","Utility4","PanRSV",2025-02-12,29,"Detection","Persistent detection"
"1618","Utility4","sars-cov-2",2025-02-12,29,"Detection","Persistent detection"
"1619","Utility1","FLUAV",2025-02-10,29,"Detection","Persistent detection"
"1620","Utility1","FLUBV",2025-02-10,29,"Detection","Persistent detection"
"1621","Utility1","H1",2025-02-10,29,"Detection","Persistent detection"
"1622","Utility1","H3",2025-02-10,29,"Detection","Persistent detection"
"1623","Utility1","H5",2025-02-10,29,"No Detection","No recent detection"
"1624","Utility1","PanRSV",2025-02-10,29,"Detection","Detection"
"1625","Utility1","sars-cov-2",2025-02-10,29,"Detection","Persistent detection"
"1626","Utility2","FLUAV",2025-02-10,29,"Detection","Persistent detection"
"1627","Utility2","FLUBV",2025-02-10,29,"Detection","Detection"
"1628","Utility2","H1",2025-02-10,29,"Detection","Persistent detection"
"1629","Utility2","H3",2025-02-10,29,"Detection","Persistent detection"
"1630","Utility2","H5",2025-02-10,29,"No Detection","No recent detection"
"1631","Utility2","PanRSV",2025-02-10,29,"Detection","Persistent detection"
"1632","Utility2","sars-cov-2",2025-02-10,29,"Detection","Persistent detection"
"1633","Utility3","FLUAV",2025-02-10,29,"Detection","Persistent detection"
"1634","Utility3","FLUBV",2025-02-10,29,"Detection","Detection"
"1635","Utility3","H1",2025-02-10,29,"Detection","Persistent detection"
"1636","Utility3","H3",2025-02-10,29,"Detection","Persistent detection"
"1637","Utility3","H5",2025-02-10,29,"No Detection","No recent detection"
"1638","Utility3","PanRSV",2025-02-10,29,"Detection","Persistent detection"
"1639","Utility3","sars-cov-2",2025-02-10,29,"Detection","Persistent detection"
"1640","Utility4","FLUAV",2025-02-10,29,"Detection","Persistent detection"
"1641","Utility4","FLUBV",2025-02-10,29,"No Detection","No recent detection"
"1642","Utility4","H1",2025-02-10,29,"No Detection","Persistent detection"
"1643","Utility4","H3",2025-02-10,29,"Detection","Persistent detection"
"1644","Utility4","H5",2025-02-10,29,"No Detection","No recent detection"
"1645","Utility4","PanRSV",2025-02-10,29,"Detection","Persistent detection"
"1646","Utility4","sars-cov-2",2025-02-10,29,"Detection","Persistent detection"
"1647","Utility5","FLUAV",2025-02-10,29,"Detection","Persistent detection"
"1648","Utility5","FLUBV",2025-02-10,29,"No Detection","Detection"
"1649","Utility5","H1",2025-02-10,29,"Detection","Persistent detection"
"1650","Utility5","H3",2025-02-10,29,"Detection","Persistent detection"
"1651","Utility5","H5",2025-02-10,29,"No Detection","No recent detection"
"1652","Utility5","PanRSV",2025-02-10,29,"Detection","Persistent detection"
"1653","Utility5","sars-cov-2",2025-02-10,29,"Detection","Persistent detection"
"1654","Utility1","FLUAV",2025-02-06,30,"Detection","Persistent detection"
"1655","Utility1","FLUBV",2025-02-06,30,"Detection","Persistent detection"
"1656","Utility1","H1",2025-02-06,30,"Detection","Persistent detection"
"1657","Utility1","H3",2025-02-06,30,"No Detection","Detection"
"1658","Utility1","H5",2025-02-06,30,"No Detection","No recent detection"
"1659","Utility1","PanRSV",2025-02-06,30,"No Detection","Detection"
"1660","Utility1","sars-cov-2",2025-02-06,30,"Detection","Persistent detection"
"1661","Utility2","FLUAV",2025-02-06,30,"Detection","Persistent detection"
"1662","Utility2","FLUBV",2025-02-06,30,"No Detection","Detection"
"1663","Utility2","H1",2025-02-06,30,"Detection","Persistent detection"
"1664","Utility2","H3",2025-02-06,30,"No Detection","Persistent detection"
"1665","Utility2","H5",2025-02-06,30,"No Detection","No recent detection"
"1666","Utility2","PanRSV",2025-02-06,30,"Detection","Persistent detection"
"1667","Utility2","sars-cov-2",2025-02-06,30,"Detection","Persistent detection"
"1668","Utility3","FLUAV",2025-02-06,30,"Detection","Persistent detection"
"1669","Utility3","FLUBV",2025-02-06,30,"No Detection","No recent detection"
"1670","Utility3","H1",2025-02-06,30,"Detection","Persistent detection"
"1671","Utility3","H3",2025-02-06,30,"Detection","Persistent detection"
"1672","Utility3","H5",2025-02-06,30,"No Detection","No recent detection"
"1673","Utility3","PanRSV",2025-02-06,30,"Detection","Persistent detection"
"1674","Utility3","sars-cov-2",2025-02-06,30,"Detection","Persistent detection"
"1675","Utility5","FLUAV",2025-02-06,30,"Detection","Persistent detection"
"1676","Utility5","FLUBV",2025-02-06,30,"Detection","Detection"
"1677","Utility5","H1",2025-02-06,30,"Detection","Persistent detection"
"1678","Utility5","H3",2025-02-06,30,"Detection","Persistent detection"
"1679","Utility5","H5",2025-02-06,30,"No Detection","No recent detection"
"1680","Utility5","PanRSV",2025-02-06,30,"Detection","Persistent detection"
"1681","Utility5","sars-cov-2",2025-02-06,30,"Detection","Persistent detection"
"1682","Utility4","FLUAV",2025-02-05,30,"Detection","Persistent detection"
"1683","Utility4","FLUBV",2025-02-05,30,"No Detection","No recent detection"
"1684","Utility4","H1",2025-02-05,30,"Detection","Persistent detection"
"1685","Utility4","H3",2025-02-05,30,"Detection","Persistent detection"
"1686","Utility4","H5",2025-02-05,30,"No Detection","No recent detection"
"1687","Utility4","PanRSV",2025-02-05,30,"Detection","Persistent detection"
"1688","Utility4","sars-cov-2",2025-02-05,30,"Detection","Persistent detection"
"1689","Utility2","FLUAV",2025-02-03,30,"Detection","Persistent detection"
"1690","Utility2","FLUBV",2025-02-03,30,"Detection","Detection"
"1691","Utility2","H1",2025-02-03,30,"Detection","Persistent detection"
"1692","Utility2","H3",2025-02-03,30,"Detection","Persistent detection"
"1693","Utility2","H5",2025-02-03,30,"No Detection","No recent detection"
"1694","Utility2","PanRSV",2025-02-03,30,"Detection","Persistent detection"
"1695","Utility2","sars-cov-2",2025-02-03,30,"Detection","Persistent detection"
"1696","Utility3","FLUAV",2025-02-03,30,"Detection","Persistent detection"
"1697","Utility3","FLUBV",2025-02-03,30,"No Detection","No recent detection"
"1698","Utility3","H1",2025-02-03,30,"Detection","Persistent detection"
"1699","Utility3","H3",2025-02-03,30,"Detection","Persistent detection"
"1700","Utility3","H5",2025-02-03,30,"No Detection","No recent detection"
"1701","Utility3","PanRSV",2025-02-03,30,"Detection","Persistent detection"
"1702","Utility3","sars-cov-2",2025-02-03,30,"Detection","Persistent detection"
"1703","Utility4","FLUAV",2025-02-03,30,"Detection","Persistent detection"
"1704","Utility4","FLUBV",2025-02-03,30,"No Detection","No recent detection"
"1705","Utility4","H1",2025-02-03,30,"Detection","Persistent detection"
"1706","Utility4","H3",2025-02-03,30,"Detection","Persistent detection"
"1707","Utility4","H5",2025-02-03,30,"No Detection","No recent detection"
"1708","Utility4","PanRSV",2025-02-03,30,"Detection","Persistent detection"
"1709","Utility4","sars-cov-2",2025-02-03,30,"Detection","Persistent detection"
"1710","Utility5","FLUAV",2025-02-03,30,"Detection","Persistent detection"
"1711","Utility5","FLUBV",2025-02-03,30,"No Detection","Detection"
"1712","Utility5","H1",2025-02-03,30,"Detection","Persistent detection"
"1713","Utility5","H3",2025-02-03,30,"Detection","Persistent detection"
"1714","Utility5","H5",2025-02-03,30,"No Detection","No recent detection"
"1715","Utility5","PanRSV",2025-02-03,30,"Detection","Persistent detection"
"1716","Utility5","sars-cov-2",2025-02-03,30,"Detection","Persistent detection"
"1717","Utility1","FLUAV",2025-01-30,31,"Detection","Persistent detection"
"1718","Utility1","FLUBV",2025-01-30,31,"Detection","Detection"
"1719","Utility1","H1",2025-01-30,31,"Detection","Persistent detection"
"1720","Utility1","H3",2025-01-30,31,"Detection","Persistent detection"
"1721","Utility1","H5",2025-01-30,31,"No Detection","No recent detection"
"1722","Utility1","PanRSV",2025-01-30,31,"Detection","Detection"
"1723","Utility1","sars-cov-2",2025-01-30,31,"Detection","Persistent detection"
"1724","Utility2","FLUAV",2025-01-30,31,"Detection","Persistent detection"
"1725","Utility2","FLUBV",2025-01-30,31,"No Detection","No recent detection"
"1726","Utility2","H1",2025-01-30,31,"Detection","Persistent detection"
"1727","Utility2","H3",2025-01-30,31,"Detection","Persistent detection"
"1728","Utility2","H5",2025-01-30,31,"No Detection","No recent detection"
"1729","Utility2","PanRSV",2025-01-30,31,"Detection","Persistent detection"
"1730","Utility2","sars-cov-2",2025-01-30,31,"Detection","Persistent detection"
"1731","Utility3","FLUAV",2025-01-30,31,"Detection","Persistent detection"
"1732","Utility3","FLUBV",2025-01-30,31,"No Detection","No recent detection"
"1733","Utility3","H1",2025-01-30,31,"Detection","Detection"
"1734","Utility3","H3",2025-01-30,31,"Detection","Detection"
"1735","Utility3","H5",2025-01-30,31,"No Detection","No recent detection"
"1736","Utility3","PanRSV",2025-01-30,31,"Detection","Detection"
"1737","Utility3","sars-cov-2",2025-01-30,31,"Detection","Detection"
"1738","Utility5","FLUAV",2025-01-30,31,"Detection","Persistent detection"
"1739","Utility5","FLUBV",2025-01-30,31,"No Detection","No recent detection"
"1740","Utility5","H1",2025-01-30,31,"Detection","Detection"
"1741","Utility5","H3",2025-01-30,31,"Detection","Detection"
"1742","Utility5","H5",2025-01-30,31,"No Detection","No recent detection"
"1743","Utility5","PanRSV",2025-01-30,31,"Detection","Persistent detection"
"1744","Utility5","sars-cov-2",2025-01-30,31,"Detection","Persistent detection"
"1745","Utility1","FLUAV",2025-01-27,31,"Detection","Persistent detection"
"1746","Utility1","FLUBV",2025-01-27,31,"Detection","Detection"
"1747","Utility1","H1",2025-01-27,31,"Detection","Persistent detection"
"1748","Utility1","H3",2025-01-27,31,"Detection","Persistent detection"
"1749","Utility1","H5",2025-01-27,31,"No Detection","No recent detection"
"1750","Utility1","PanRSV",2025-01-27,31,"Detection","Detection"
"1751","Utility1","sars-cov-2",2025-01-27,31,"Detection","Persistent detection"
"1752","Utility2","FLUAV",2025-01-27,31,"Detection","Persistent detection"
"1753","Utility2","FLUBV",2025-01-27,31,"No Detection","No recent detection"
"1754","Utility2","H1",2025-01-27,31,"Detection","Persistent detection"
"1755","Utility2","H3",2025-01-27,31,"Detection","Persistent detection"
"1756","Utility2","H5",2025-01-27,31,"No Detection","No recent detection"
"1757","Utility2","PanRSV",2025-01-27,31,"Detection","Persistent detection"
"1758","Utility2","sars-cov-2",2025-01-27,31,"Detection","Persistent detection"
"1759","Utility3","FLUAV",2025-01-27,31,"Detection","Persistent detection"
"1760","Utility3","FLUBV",2025-01-27,31,"No Detection","No recent detection"
"1761","Utility3","H1",2025-01-27,31,"Detection","Detection"
"1762","Utility3","H3",2025-01-27,31,"Detection","Detection"
"1763","Utility3","H5",2025-01-27,31,"No Detection","No recent detection"
"1764","Utility3","PanRSV",2025-01-27,31,"Detection","Detection"
"1765","Utility3","sars-cov-2",2025-01-27,31,"Detection","Detection"
"1766","Utility4","FLUAV",2025-01-27,31,"Detection","Persistent detection"
"1767","Utility4","FLUBV",2025-01-27,31,"No Detection","No recent detection"
"1768","Utility4","H1",2025-01-27,31,"Detection","Persistent detection"
"1769","Utility4","H3",2025-01-27,31,"Detection","Persistent detection"
"1770","Utility4","H5",2025-01-27,31,"No Detection","No recent detection"
"1771","Utility4","PanRSV",2025-01-27,31,"Detection","Persistent detection"
"1772","Utility4","sars-cov-2",2025-01-27,31,"Detection","Persistent detection"
"1773","Utility5","FLUAV",2025-01-27,31,"Detection","Persistent detection"
"1774","Utility5","FLUBV",2025-01-27,31,"No Detection","No recent detection"
"1775","Utility5","H1",2025-01-27,31,"Detection","Detection"
"1776","Utility5","H3",2025-01-27,31,"Detection","Detection"
"1777","Utility5","H5",2025-01-27,31,"No Detection","No recent detection"
"1778","Utility5","PanRSV",2025-01-27,31,"Detection","Persistent detection"
"1779","Utility5","sars-cov-2",2025-01-27,31,"Detection","Persistent detection"
"1780","Utility1","FLUAV",2025-01-23,32,"Detection","Persistent detection"
"1781","Utility1","FLUBV",2025-01-23,32,"Detection","Detection"
"1782","Utility1","H1",2025-01-23,32,"Detection","Persistent detection"
"1783","Utility1","H3",2025-01-23,32,"Detection","Persistent detection"
"1784","Utility1","H5",2025-01-23,32,"No Detection","No recent detection"
"1785","Utility1","PanRSV",2025-01-23,32,"Detection","Detection"
"1786","Utility1","sars-cov-2",2025-01-23,32,"Detection","Persistent detection"
"1787","Utility2","FLUAV",2025-01-23,32,"Detection","Persistent detection"
"1788","Utility2","FLUBV",2025-01-23,32,"No Detection","No recent detection"
"1789","Utility2","H1",2025-01-23,32,"Detection","Persistent detection"
"1790","Utility2","H3",2025-01-23,32,"Detection","Persistent detection"
"1791","Utility2","H5",2025-01-23,32,"No Detection","No recent detection"
"1792","Utility2","PanRSV",2025-01-23,32,"Detection","Persistent detection"
"1793","Utility2","sars-cov-2",2025-01-23,32,"Detection","Persistent detection"
"1794","Utility3","FLUAV",2025-01-23,32,"Detection","Persistent detection"
"1795","Utility3","FLUBV",2025-01-23,32,"No Detection","No recent detection"
"1796","Utility3","H1",2025-01-23,32,"No Detection","Detection"
"1797","Utility3","H3",2025-01-23,32,"No Detection","Detection"
"1798","Utility3","H5",2025-01-23,32,"No Detection","No recent detection"
"1799","Utility3","PanRSV",2025-01-23,32,"No Detection","Detection"
"1800","Utility3","sars-cov-2",2025-01-23,32,"No Detection","Detection"
"1801","Utility1","FLUAV",2025-01-21,32,"Detection","Persistent detection"
"1802","Utility1","FLUBV",2025-01-21,32,"Detection","Detection"
"1803","Utility1","H1",2025-01-21,32,"Detection","Persistent detection"
"1804","Utility1","H3",2025-01-21,32,"Detection","Persistent detection"
"1805","Utility1","H5",2025-01-21,32,"No Detection","No recent detection"
"1806","Utility1","PanRSV",2025-01-21,32,"No Detection","Detection"
"1807","Utility1","sars-cov-2",2025-01-21,32,"Detection","Persistent detection"
"1808","Utility2","FLUAV",2025-01-21,32,"Detection","Persistent detection"
"1809","Utility2","FLUBV",2025-01-21,32,"No Detection","No recent detection"
"1810","Utility2","H1",2025-01-21,32,"Detection","Persistent detection"
"1811","Utility2","H3",2025-01-21,32,"Detection","Persistent detection"
"1812","Utility2","H5",2025-01-21,32,"No Detection","No recent detection"
"1813","Utility2","PanRSV",2025-01-21,32,"Detection","Persistent detection"
"1814","Utility2","sars-cov-2",2025-01-21,32,"Detection","Persistent detection"
"1815","Utility3","FLUAV",2025-01-21,32,"Detection","Persistent detection"
"1816","Utility3","FLUBV",2025-01-21,32,"No Detection","No recent detection"
"1817","Utility3","H1",2025-01-21,32,"Detection","Detection"
"1818","Utility3","H3",2025-01-21,32,"Detection","Detection"
"1819","Utility3","H5",2025-01-21,32,"No Detection","No recent detection"
"1820","Utility3","PanRSV",2025-01-21,32,"Detection","Detection"
"1821","Utility3","sars-cov-2",2025-01-21,32,"Detection","Detection"
"1822","Utility4","FLUAV",2025-01-21,32,"Detection","Persistent detection"
"1823","Utility4","FLUBV",2025-01-21,32,"No Detection","No recent detection"
"1824","Utility4","H1",2025-01-21,32,"Detection","Persistent detection"
"1825","Utility4","H3",2025-01-21,32,"Detection","Persistent detection"
"1826","Utility4","H5",2025-01-21,32,"No Detection","No recent detection"
"1827","Utility4","PanRSV",2025-01-21,32,"Detection","Detection"
"1828","Utility4","sars-cov-2",2025-01-21,32,"Detection","Persistent detection"
"1829","Utility5","FLUAV",2025-01-21,32,"Detection","Persistent detection"
"1830","Utility5","FLUBV",2025-01-21,32,"No Detection","No recent detection"
"1831","Utility5","H1",2025-01-21,32,"Detection","Detection"
"1832","Utility5","H3",2025-01-21,32,"Detection","Detection"
"1833","Utility5","H5",2025-01-21,32,"No Detection","No recent detection"
"1834","Utility5","PanRSV",2025-01-21,32,"Detection","Detection"
"1835","Utility5","sars-cov-2",2025-01-21,32,"Detection","Persistent detection"
"1836","Utility1","FLUAV",2025-01-16,33,"Detection","Persistent detection"
"1837","Utility1","FLUBV",2025-01-16,33,"No Detection","Detection"
"1838","Utility1","H1",2025-01-16,33,"Detection","Detection"
"1839","Utility1","H3",2025-01-16,33,"No Detection","Detection"
"1840","Utility1","H5",2025-01-16,33,"No Detection","No recent detection"
"1841","Utility1","PanRSV",2025-01-16,33,"No Detection","Detection"
"1842","Utility1","sars-cov-2",2025-01-16,33,"Detection","Persistent detection"
"1843","Utility2","FLUAV",2025-01-16,33,"Detection","Persistent detection"
"1844","Utility2","FLUBV",2025-01-16,33,"No Detection","No recent detection"
"1845","Utility2","H1",2025-01-16,33,"Detection","Persistent detection"
"1846","Utility2","H3",2025-01-16,33,"Detection","Persistent detection"
"1847","Utility2","H5",2025-01-16,33,"No Detection","No recent detection"
"1848","Utility2","PanRSV",2025-01-16,33,"Detection","Persistent detection"
"1849","Utility2","sars-cov-2",2025-01-16,33,"Detection","Persistent detection"
"1850","Utility3","FLUAV",2025-01-16,33,"Detection","Persistent detection"
"1851","Utility3","FLUBV",2025-01-16,33,"No Detection","No recent detection"
"1852","Utility3","H1",2025-01-16,33,"Detection","Persistent detection"
"1853","Utility3","H3",2025-01-16,33,"Detection","Persistent detection"
"1854","Utility3","H5",2025-01-16,33,"No Detection","No recent detection"
"1855","Utility3","PanRSV",2025-01-16,33,"Detection","Persistent detection"
"1856","Utility3","sars-cov-2",2025-01-16,33,"Detection","Persistent detection"
"1857","Utility5","FLUAV",2025-01-16,33,"Detection","Persistent detection"
"1858","Utility5","FLUBV",2025-01-16,33,"No Detection","No recent detection"
"1859","Utility5","H1",2025-01-16,33,"Detection","Detection"
"1860","Utility5","H3",2025-01-16,33,"Detection","Detection"
"1861","Utility5","H5",2025-01-16,33,"No Detection","No recent detection"
"1862","Utility5","PanRSV",2025-01-16,33,"Detection","Detection"
"1863","Utility5","sars-cov-2",2025-01-16,33,"Detection","Persistent detection"
"1864","Utility4","FLUAV",2025-01-15,33,"Detection","Persistent detection"
"1865","Utility4","FLUBV",2025-01-15,33,"No Detection","No recent detection"
"1866","Utility4","H1",2025-01-15,33,"Detection","Persistent detection"
"1867","Utility4","H3",2025-01-15,33,"Detection","Persistent detection"
"1868","Utility4","H5",2025-01-15,33,"No Detection","No recent detection"
"1869","Utility4","PanRSV",2025-01-15,33,"Detection","Detection"
"1870","Utility4","sars-cov-2",2025-01-15,33,"Detection","Persistent detection"
"1871","Utility1","FLUAV",2025-01-13,33,"Detection","Persistent detection"
"1872","Utility1","FLUBV",2025-01-13,33,"Detection","Detection"
"1873","Utility1","H1",2025-01-13,33,"Detection","Detection"
"1874","Utility1","H3",2025-01-13,33,"Detection","Detection"
"1875","Utility1","H5",2025-01-13,33,"No Detection","No recent detection"
"1876","Utility1","PanRSV",2025-01-13,33,"No Detection","Detection"
"1877","Utility1","sars-cov-2",2025-01-13,33,"Detection","Persistent detection"
"1878","Utility2","FLUAV",2025-01-13,33,"Detection","Persistent detection"
"1879","Utility2","FLUBV",2025-01-13,33,"No Detection","No recent detection"
"1880","Utility2","H1",2025-01-13,33,"Detection","Persistent detection"
"1881","Utility2","H3",2025-01-13,33,"Detection","Persistent detection"
"1882","Utility2","H5",2025-01-13,33,"No Detection","No recent detection"
"1883","Utility2","PanRSV",2025-01-13,33,"No Detection","Persistent detection"
"1884","Utility2","sars-cov-2",2025-01-13,33,"Detection","Persistent detection"
"1885","Utility3","FLUAV",2025-01-13,33,"Detection","Persistent detection"
"1886","Utility3","FLUBV",2025-01-13,33,"No Detection","No recent detection"
"1887","Utility3","H1",2025-01-13,33,"Detection","Persistent detection"
"1888","Utility3","H3",2025-01-13,33,"Detection","Persistent detection"
"1889","Utility3","H5",2025-01-13,33,"No Detection","No recent detection"
"1890","Utility3","PanRSV",2025-01-13,33,"Detection","Persistent detection"
"1891","Utility3","sars-cov-2",2025-01-13,33,"Detection","Persistent detection"
"1892","Utility4","FLUAV",2025-01-13,33,"Detection","Persistent detection"
"1893","Utility4","FLUBV",2025-01-13,33,"No Detection","No recent detection"
"1894","Utility4","H1",2025-01-13,33,"Detection","Persistent detection"
"1895","Utility4","H3",2025-01-13,33,"No Detection","Persistent detection"
"1896","Utility4","H5",2025-01-13,33,"No Detection","No recent detection"
"1897","Utility4","PanRSV",2025-01-13,33,"Detection","Detection"
"1898","Utility4","sars-cov-2",2025-01-13,33,"Detection","Persistent detection"
"1899","Utility5","FLUAV",2025-01-13,33,"Detection","Persistent detection"
"1900","Utility5","FLUBV",2025-01-13,33,"No Detection","No recent detection"
"1901","Utility5","H1",2025-01-13,33,"No Detection","Detection"
"1902","Utility5","H3",2025-01-13,33,"No Detection","Detection"
"1903","Utility5","H5",2025-01-13,33,"No Detection","No recent detection"
"1904","Utility5","sars-cov-2",2025-01-13,33,"Detection","Persistent detection"
"1905","Utility1","FLUAV",2025-01-09,34,"Detection","Persistent detection"
"1906","Utility1","FLUBV",2025-01-09,34,"No Detection","No recent detection"
"1907","Utility1","H1",2025-01-09,34,"Detection","Detection"
"1908","Utility1","H3",2025-01-09,34,"Detection","Detection"
"1909","Utility1","H5",2025-01-09,34,"No Detection","No recent detection"
"1910","Utility1","PanRSV",2025-01-09,34,"Detection","Detection"
"1911","Utility1","sars-cov-2",2025-01-09,34,"Detection","Persistent detection"
"1912","Utility2","FLUAV",2025-01-09,34,"Detection","Persistent detection"
"1913","Utility2","FLUBV",2025-01-09,34,"No Detection","No recent detection"
"1914","Utility2","H1",2025-01-09,34,"Detection","Persistent detection"
"1915","Utility2","H3",2025-01-09,34,"Detection","Detection"
"1916","Utility2","H5",2025-01-09,34,"No Detection","No recent detection"
"1917","Utility2","PanRSV",2025-01-09,34,"Detection","Persistent detection"
"1918","Utility2","sars-cov-2",2025-01-09,34,"Detection","Persistent detection"
"1919","Utility3","FLUAV",2025-01-09,34,"No Detection","Detection"
"1920","Utility3","FLUBV",2025-01-09,34,"No Detection","No recent detection"
"1921","Utility3","H1",2025-01-09,34,"No Detection","Detection"
"1922","Utility3","H3",2025-01-09,34,"No Detection","Detection"
"1923","Utility3","H5",2025-01-09,34,"No Detection","No recent detection"
"1924","Utility3","PanRSV",2025-01-09,34,"No Detection","Detection"
"1925","Utility3","sars-cov-2",2025-01-09,34,"No Detection","Persistent detection"
"1926","Utility5","FLUAV",2025-01-09,34,"No Detection","Detection"
"1927","Utility5","FLUBV",2025-01-09,34,"No Detection","No recent detection"
"1928","Utility5","H1",2025-01-09,34,"No Detection","Detection"
"1929","Utility5","H3",2025-01-09,34,"No Detection","Detection"
"1930","Utility5","H5",2025-01-09,34,"No Detection","No recent detection"
"1931","Utility5","PanRSV",2025-01-09,34,"No Detection","Detection"
"1932","Utility5","sars-cov-2",2025-01-09,34,"No Detection","Persistent detection"
"1933","Utility4","FLUAV",2025-01-08,34,"Detection","Persistent detection"
"1934","Utility4","FLUBV",2025-01-08,34,"No Detection","No recent detection"
"1935","Utility4","H1",2025-01-08,34,"Detection","Persistent detection"
"1936","Utility4","H3",2025-01-08,34,"Detection","Persistent detection"
"1937","Utility4","H5",2025-01-08,34,"No Detection","No recent detection"
"1938","Utility4","PanRSV",2025-01-08,34,"No Detection","Detection"
"1939","Utility4","sars-cov-2",2025-01-08,34,"Detection","Persistent detection"
"1940","Utility1","FLUAV",2025-01-06,34,"Detection","Persistent detection"
"1941","Utility1","FLUBV",2025-01-06,34,"No Detection","No recent detection"
"1942","Utility1","H1",2025-01-06,34,"Detection","Detection"
"1943","Utility1","H3",2025-01-06,34,"Detection","Detection"
"1944","Utility1","H5",2025-01-06,34,"No Detection","No recent detection"
