"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1353","Utility1","H3",2025-01-21,22,"Detection","Persistent detection"
"1354","Utility1","H5",2025-01-21,22,"No Detection","No recent detection"
"1355","Utility1","PanRSV",2025-01-21,22,"No Detection","Detection"
"1356","Utility1","sars-cov-2",2025-01-21,22,"Detection","Persistent detection"
"1357","Utility2","FLUAV",2025-01-21,22,"Detection","Persistent detection"
"1358","Utility2","FLUBV",2025-01-21,22,"No Detection","No recent detection"
"1359","Utility2","H1",2025-01-21,22,"Detection","Persistent detection"
"1360","Utility2","H3",2025-01-21,22,"Detection","Persistent detection"
"1361","Utility2","H5",2025-01-21,22,"No Detection","No recent detection"
"1362","Utility2","PanRSV",2025-01-21,22,"Detection","Persistent detection"
"1363","Utility2","sars-cov-2",2025-01-21,22,"Detection","Persistent detection"
"1364","Utility3","FLUAV",2025-01-21,22,"Detection","Persistent detection"
"1365","Utility3","FLUBV",2025-01-21,22,"No Detection","No recent detection"
"1366","Utility3","H1",2025-01-21,22,"Detection","Detection"
"1367","Utility3","H3",2025-01-21,22,"Detection","Detection"
"1368","Utility3","H5",2025-01-21,22,"No Detection","No recent detection"
"1369","Utility3","PanRSV",2025-01-21,22,"Detection","Detection"
"1370","Utility3","sars-cov-2",2025-01-21,22,"Detection","Detection"
"1371","Utility4","FLUAV",2025-01-21,22,"Detection","Persistent detection"
"1372","Utility4","FLUBV",2025-01-21,22,"No Detection","No recent detection"
"1373","Utility4","H1",2025-01-21,22,"Detection","Persistent detection"
"1374","Utility4","H3",2025-01-21,22,"Detection","Persistent detection"
"1375","Utility4","H5",2025-01-21,22,"No Detection","No recent detection"
"1376","Utility4","PanRSV",2025-01-21,22,"Detection","Detection"
"1377","Utility4","sars-cov-2",2025-01-21,22,"Detection","Persistent detection"
"1378","Utility5","FLUAV",2025-01-21,22,"Detection","Persistent detection"
"1379","Utility5","FLUBV",2025-01-21,22,"No Detection","No recent detection"
"1380","Utility5","H1",2025-01-21,22,"Detection","Detection"
"1381","Utility5","H3",2025-01-21,22,"Detection","Detection"
"1382","Utility5","H5",2025-01-21,22,"No Detection","No recent detection"
"1383","Utility5","PanRSV",2025-01-21,22,"Detection","Detection"
"1384","Utility5","sars-cov-2",2025-01-21,22,"Detection","Persistent detection"
"1385","Utility1","FLUAV",2025-01-16,23,"Detection","Persistent detection"
"1386","Utility1","FLUBV",2025-01-16,23,"No Detection","Detection"
"1387","Utility1","H1",2025-01-16,23,"Detection","Detection"
"1388","Utility1","H3",2025-01-16,23,"No Detection","Detection"
"1389","Utility1","H5",2025-01-16,23,"No Detection","No recent detection"
"1390","Utility1","PanRSV",2025-01-16,23,"No Detection","Detection"
"1391","Utility1","sars-cov-2",2025-01-16,23,"Detection","Persistent detection"
"1392","Utility2","FLUAV",2025-01-16,23,"Detection","Persistent detection"
"1393","Utility2","FLUBV",2025-01-16,23,"No Detection","No recent detection"
"1394","Utility2","H1",2025-01-16,23,"Detection","Persistent detection"
"1395","Utility2","H3",2025-01-16,23,"Detection","Persistent detection"
"1396","Utility2","H5",2025-01-16,23,"No Detection","No recent detection"
"1397","Utility2","PanRSV",2025-01-16,23,"Detection","Persistent detection"
"1398","Utility2","sars-cov-2",2025-01-16,23,"Detection","Persistent detection"
"1399","Utility3","FLUAV",2025-01-16,23,"Detection","Persistent detection"
"1400","Utility3","FLUBV",2025-01-16,23,"No Detection","No recent detection"
"1401","Utility3","H1",2025-01-16,23,"Detection","Persistent detection"
"1402","Utility3","H3",2025-01-16,23,"Detection","Persistent detection"
"1403","Utility3","H5",2025-01-16,23,"No Detection","No recent detection"
"1404","Utility3","PanRSV",2025-01-16,23,"Detection","Persistent detection"
"1405","Utility3","sars-cov-2",2025-01-16,23,"Detection","Persistent detection"
"1406","Utility5","FLUAV",2025-01-16,23,"Detection","Persistent detection"
"1407","Utility5","FLUBV",2025-01-16,23,"No Detection","No recent detection"
"1408","Utility5","H1",2025-01-16,23,"Detection","Detection"
"1409","Utility5","H3",2025-01-16,23,"Detection","Detection"
"1410","Utility5","H5",2025-01-16,23,"No Detection","No recent detection"
"1411","Utility5","PanRSV",2025-01-16,23,"Detection","Detection"
"1412","Utility5","sars-cov-2",2025-01-16,23,"Detection","Persistent detection"
"1413","Utility4","FLUAV",2025-01-15,23,"Detection","Persistent detection"
"1414","Utility4","FLUBV",2025-01-15,23,"No Detection","No recent detection"
"1415","Utility4","H1",2025-01-15,23,"Detection","Persistent detection"
"1416","Utility4","H3",2025-01-15,23,"Detection","Persistent detection"
"1417","Utility4","H5",2025-01-15,23,"No Detection","No recent detection"
"1418","Utility4","PanRSV",2025-01-15,23,"Detection","Detection"
"1419","Utility4","sars-cov-2",2025-01-15,23,"Detection","Persistent detection"
"1420","Utility1","FLUAV",2025-01-13,23,"Detection","Persistent detection"
"1421","Utility1","FLUBV",2025-01-13,23,"Detection","Detection"
"1422","Utility1","H1",2025-01-13,23,"Detection","Detection"
"1423","Utility1","H3",2025-01-13,23,"Detection","Detection"
"1424","Utility1","H5",2025-01-13,23,"No Detection","No recent detection"
"1425","Utility1","PanRSV",2025-01-13,23,"No Detection","Detection"
"1426","Utility1","sars-cov-2",2025-01-13,23,"Detection","Persistent detection"
"1427","Utility2","FLUAV",2025-01-13,23,"Detection","Persistent detection"
"1428","Utility2","FLUBV",2025-01-13,23,"No Detection","No recent detection"
"1429","Utility2","H1",2025-01-13,23,"Detection","Persistent detection"
"1430","Utility2","H3",2025-01-13,23,"Detection","Persistent detection"
"1431","Utility2","H5",2025-01-13,23,"No Detection","No recent detection"
"1432","Utility2","PanRSV",2025-01-13,23,"No Detection","Persistent detection"
"1433","Utility2","sars-cov-2",2025-01-13,23,"Detection","Persistent detection"
"1434","Utility3","FLUAV",2025-01-13,23,"Detection","Persistent detection"
"1435","Utility3","FLUBV",2025-01-13,23,"No Detection","No recent detection"
"1436","Utility3","H1",2025-01-13,23,"Detection","Persistent detection"
"1437","Utility3","H3",2025-01-13,23,"Detection","Persistent detection"
"1438","Utility3","H5",2025-01-13,23,"No Detection","No recent detection"
"1439","Utility3","PanRSV",2025-01-13,23,"Detection","Persistent detection"
"1440","Utility3","sars-cov-2",2025-01-13,23,"Detection","Persistent detection"
"1441","Utility4","FLUAV",2025-01-13,23,"Detection","Persistent detection"
"1442","Utility4","FLUBV",2025-01-13,23,"No Detection","No recent detection"
"1443","Utility4","H1",2025-01-13,23,"Detection","Persistent detection"
"1444","Utility4","H3",2025-01-13,23,"No Detection","Persistent detection"
"1445","Utility4","H5",2025-01-13,23,"No Detection","No recent detection"
"1446","Utility4","PanRSV",2025-01-13,23,"Detection","Detection"
"1447","Utility4","sars-cov-2",2025-01-13,23,"Detection","Persistent detection"
"1448","Utility5","FLUAV",2025-01-13,23,"Detection","Persistent detection"
"1449","Utility5","FLUBV",2025-01-13,23,"No Detection","No recent detection"
"1450","Utility5","H1",2025-01-13,23,"No Detection","Detection"
"1451","Utility5","H3",2025-01-13,23,"No Detection","Detection"
"1452","Utility5","H5",2025-01-13,23,"No Detection","No recent detection"
"1453","Utility5","sars-cov-2",2025-01-13,23,"Detection","Persistent detection"
"1454","Utility1","FLUAV",2025-01-09,24,"Detection","Persistent detection"
"1455","Utility1","FLUBV",2025-01-09,24,"No Detection","No recent detection"
"1456","Utility1","H1",2025-01-09,24,"Detection","Detection"
"1457","Utility1","H3",2025-01-09,24,"Detection","Detection"
"1458","Utility1","H5",2025-01-09,24,"No Detection","No recent detection"
"1459","Utility1","PanRSV",2025-01-09,24,"Detection","Detection"
"1460","Utility1","sars-cov-2",2025-01-09,24,"Detection","Persistent detection"
"1461","Utility2","FLUAV",2025-01-09,24,"Detection","Persistent detection"
"1462","Utility2","FLUBV",2025-01-09,24,"No Detection","No recent detection"
"1463","Utility2","H1",2025-01-09,24,"Detection","Persistent detection"
"1464","Utility2","H3",2025-01-09,24,"Detection","Detection"
"1465","Utility2","H5",2025-01-09,24,"No Detection","No recent detection"
"1466","Utility2","PanRSV",2025-01-09,24,"Detection","Persistent detection"
"1467","Utility2","sars-cov-2",2025-01-09,24,"Detection","Persistent detection"
"1468","Utility3","FLUAV",2025-01-09,24,"No Detection","Detection"
"1469","Utility3","FLUBV",2025-01-09,24,"No Detection","No recent detection"
"1470","Utility3","H1",2025-01-09,24,"No Detection","Detection"
"1471","Utility3","H3",2025-01-09,24,"No Detection","Detection"
"1472","Utility3","H5",2025-01-09,24,"No Detection","No recent detection"
"1473","Utility3","PanRSV",2025-01-09,24,"No Detection","Detection"
"1474","Utility3","sars-cov-2",2025-01-09,24,"No Detection","Persistent detection"
"1475","Utility5","FLUAV",2025-01-09,24,"No Detection","Detection"
"1476","Utility5","FLUBV",2025-01-09,24,"No Detection","No recent detection"
"1477","Utility5","H1",2025-01-09,24,"No Detection","Detection"
"1478","Utility5","H3",2025-01-09,24,"No Detection","Detection"
"1479","Utility5","H5",2025-01-09,24,"No Detection","No recent detection"
"1480","Utility5","PanRSV",2025-01-09,24,"No Detection","Detection"
"1481","Utility5","sars-cov-2",2025-01-09,24,"No Detection","Persistent detection"
"1482","Utility4","FLUAV",2025-01-08,24,"Detection","Persistent detection"
"1483","Utility4","FLUBV",2025-01-08,24,"No Detection","No recent detection"
"1484","Utility4","H1",2025-01-08,24,"Detection","Persistent detection"
"1485","Utility4","H3",2025-01-08,24,"Detection","Persistent detection"
"1486","Utility4","H5",2025-01-08,24,"No Detection","No recent detection"
"1487","Utility4","PanRSV",2025-01-08,24,"No Detection","Detection"
"1488","Utility4","sars-cov-2",2025-01-08,24,"Detection","Persistent detection"
"1489","Utility1","FLUAV",2025-01-06,24,"Detection","Persistent detection"
"1490","Utility1","FLUBV",2025-01-06,24,"No Detection","No recent detection"
"1491","Utility1","H1",2025-01-06,24,"Detection","Detection"
"1492","Utility1","H3",2025-01-06,24,"Detection","Detection"
"1493","Utility1","H5",2025-01-06,24,"No Detection","No recent detection"
"1494","Utility1","PanRSV",2025-01-06,24,"No Detection","Detection"
"1495","Utility1","sars-cov-2",2025-01-06,24,"Detection","Persistent detection"
"1496","Utility2","FLUAV",2025-01-06,24,"Detection","Persistent detection"
"1497","Utility2","FLUBV",2025-01-06,24,"No Detection","No recent detection"
"1498","Utility2","H1",2025-01-06,24,"Detection","Persistent detection"
"1499","Utility2","H3",2025-01-06,24,"Detection","Detection"
"1500","Utility2","H5",2025-01-06,24,"No Detection","No recent detection"
"1501","Utility2","PanRSV",2025-01-06,24,"Detection","Persistent detection"
"1502","Utility2","sars-cov-2",2025-01-06,24,"Detection","Persistent detection"
"1503","Utility3","FLUAV",2025-01-06,24,"Detection","Detection"
"1504","Utility3","FLUBV",2025-01-06,24,"No Detection","No recent detection"
"1505","Utility3","H1",2025-01-06,24,"Detection","Detection"
"1506","Utility3","H3",2025-01-06,24,"Detection","Detection"
"1507","Utility3","H5",2025-01-06,24,"No Detection","No recent detection"
"1508","Utility3","PanRSV",2025-01-06,24,"Detection","Detection"
"1509","Utility3","sars-cov-2",2025-01-06,24,"Detection","Persistent detection"
"1510","Utility4","FLUAV",2025-01-06,24,"Detection","Persistent detection"
"1511","Utility4","FLUBV",2025-01-06,24,"No Detection","No recent detection"
"1512","Utility4","H1",2025-01-06,24,"Detection","Persistent detection"
"1513","Utility4","H3",2025-01-06,24,"Detection","Persistent detection"
"1514","Utility4","H5",2025-01-06,24,"No Detection","No recent detection"
"1515","Utility4","PanRSV",2025-01-06,24,"Detection","Detection"
"1516","Utility4","sars-cov-2",2025-01-06,24,"Detection","Persistent detection"
"1517","Utility1","FLUAV",2025-01-02,25,"Detection","Detection"
"1518","Utility1","FLUBV",2025-01-02,25,"No Detection","No recent detection"
"1519","Utility1","H1",2025-01-02,25,"No Detection","Detection"
"1520","Utility1","H3",2025-01-02,25,"Detection","Detection"
"1521","Utility1","H5",2025-01-02,25,"No Detection","No recent detection"
"1522","Utility1","PanRSV",2025-01-02,25,"Detection","Detection"
"1523","Utility1","sars-cov-2",2025-01-02,25,"Detection","Persistent detection"
"1524","Utility2","FLUAV",2025-01-02,25,"Detection","Persistent detection"
"1525","Utility2","FLUBV",2025-01-02,25,"No Detection","No recent detection"
"1526","Utility2","H1",2025-01-02,25,"Detection","Detection"
"1527","Utility2","H3",2025-01-02,25,"Detection","Detection"
"1528","Utility2","H5",2025-01-02,25,"No Detection","No recent detection"
"1529","Utility2","PanRSV",2025-01-02,25,"Detection","Detection"
"1530","Utility2","sars-cov-2",2025-01-02,25,"Detection","Persistent detection"
"1531","Utility3","FLUAV",2025-01-02,25,"Detection","Persistent detection"
"1532","Utility3","FLUBV",2025-01-02,25,"No Detection","No recent detection"
"1533","Utility3","H1",2025-01-02,25,"Detection","Detection"
"1534","Utility3","H3",2025-01-02,25,"Detection","Persistent detection"
"1535","Utility3","H5",2025-01-02,25,"No Detection","No recent detection"
"1536","Utility3","PanRSV",2025-01-02,25,"Detection","Detection"
"1537","Utility3","sars-cov-2",2025-01-02,25,"Detection","Persistent detection"
"1538","Utility5","FLUAV",2025-01-02,25,"Detection","Detection"
"1539","Utility5","FLUBV",2025-01-02,25,"No Detection","Detection"
"1540","Utility5","H1",2025-01-02,25,"Detection","Detection"
"1541","Utility5","H3",2025-01-02,25,"Detection","Detection"
"1542","Utility5","H5",2025-01-02,25,"No Detection","No recent detection"
"1543","Utility5","PanRSV",2025-01-02,25,"Detection","Detection"
"1544","Utility5","sars-cov-2",2025-01-02,25,"Detection","Persistent detection"
"1545","Utility1","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"1546","Utility1","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"1547","Utility1","H1",2024-11-25,30,"No Detection","No recent detection"
"1548","Utility1","H3",2024-11-25,30,"No Detection","No recent detection"
"1549","Utility1","H5",2024-11-25,30,"No Detection","No recent detection"
"1550","Utility1","PanRSV",2024-11-25,30,"No Detection","No recent detection"
"1551","Utility1","sars-cov-2",2024-11-25,30,"No Detection","No recent detection"
"1552","Utility2","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"1553","Utility2","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"1554","Utility2","H1",2024-11-25,30,"No Detection","No recent detection"
"1555","Utility2","H3",2024-11-25,30,"No Detection","No recent detection"
"1556","Utility2","H5",2024-11-25,30,"No Detection","No recent detection"
"1557","Utility2","PanRSV",2024-11-25,30,"Detection","Detection"
"1558","Utility2","sars-cov-2",2024-11-25,30,"Detection","Persistent detection"
"1559","Utility3","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"1560","Utility3","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"1561","Utility3","H1",2024-11-25,30,"No Detection","No recent detection"
"1562","Utility3","H3",2024-11-25,30,"No Detection","No recent detection"
"1563","Utility3","H5",2024-11-25,30,"No Detection","No recent detection"
"1564","Utility3","PanRSV",2024-11-25,30,"Detection","Detection"
"1565","Utility3","sars-cov-2",2024-11-25,30,"Detection","Persistent detection"
"1566","Utility4","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"1567","Utility4","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"1568","Utility4","H1",2024-11-25,30,"No Detection","No recent detection"
"1569","Utility4","H3",2024-11-25,30,"No Detection","No recent detection"
"1570","Utility4","H5",2024-11-25,30,"No Detection","No recent detection"
"1571","Utility4","PanRSV",2024-11-25,30,"No Detection","Detection"
"1572","Utility4","sars-cov-2",2024-11-25,30,"No Detection","Detection"
"1573","Utility5","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"1574","Utility5","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"1575","Utility5","H1",2024-11-25,30,"No Detection","No recent detection"
"1576","Utility5","H3",2024-11-25,30,"No Detection","No recent detection"
"1577","Utility5","H5",2024-11-25,30,"No Detection","No recent detection"
"1578","Utility5","PanRSV",2024-11-25,30,"No Detection","Detection"
"1579","Utility5","sars-cov-2",2024-11-25,30,"No Detection","Detection"
"1580","Utility1","FLUAV",2024-11-21,31,"No Detection","Detection"
"1581","Utility1","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"1582","Utility1","H1",2024-11-21,31,"No Detection","No recent detection"
"1583","Utility1","H3",2024-11-21,31,"No Detection","No recent detection"
"1584","Utility1","H5",2024-11-21,31,"No Detection","No recent detection"
"1585","Utility1","PanRSV",2024-11-21,31,"No Detection","Detection"
"1586","Utility1","sars-cov-2",2024-11-21,31,"No Detection","Detection"
"1587","Utility2","FLUAV",2024-11-21,31,"No Detection","Detection"
"1588","Utility2","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"1589","Utility2","H1",2024-11-21,31,"No Detection","No recent detection"
"1590","Utility2","H3",2024-11-21,31,"No Detection","Detection"
"1591","Utility2","H5",2024-11-21,31,"No Detection","No recent detection"
"1592","Utility2","PanRSV",2024-11-21,31,"Detection","Detection"
"1593","Utility2","sars-cov-2",2024-11-21,31,"No Detection","Persistent detection"
"1594","Utility3","FLUAV",2024-11-21,31,"No Detection","No recent detection"
"1595","Utility3","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"1596","Utility3","H1",2024-11-21,31,"No Detection","No recent detection"
"1597","Utility3","H3",2024-11-21,31,"No Detection","No recent detection"
"1598","Utility3","H5",2024-11-21,31,"No Detection","No recent detection"
"1599","Utility3","PanRSV",2024-11-21,31,"No Detection","Detection"
"1600","Utility3","sars-cov-2",2024-11-21,31,"No Detection","Persistent detection"
"1601","Utility5","FLUAV",2024-11-21,31,"No Detection","No recent detection"
"1602","Utility5","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"1603","Utility5","H1",2024-11-21,31,"No Detection","No recent detection"
"1604","Utility5","H3",2024-11-21,31,"No Detection","No recent detection"
"1605","Utility5","H5",2024-11-21,31,"No Detection","No recent detection"
"1606","Utility5","PanRSV",2024-11-21,31,"Detection","Detection"
"1607","Utility5","sars-cov-2",2024-11-21,31,"Detection","Detection"
"1608","Utility4","FLUAV",2024-11-20,31,"No Detection","No recent detection"
"1609","Utility4","FLUBV",2024-11-20,31,"No Detection","No recent detection"
"1610","Utility4","H1",2024-11-20,31,"No Detection","No recent detection"
"1611","Utility4","H3",2024-11-20,31,"No Detection","No recent detection"
"1612","Utility4","H5",2024-11-20,31,"No Detection","No recent detection"
"1613","Utility4","PanRSV",2024-11-20,31,"No Detection","Detection"
"1614","Utility4","sars-cov-2",2024-11-20,31,"No Detection","Persistent detection"
"1615","Utility1","FLUAV",2024-11-18,31,"No Detection","Detection"
"1616","Utility1","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"1617","Utility1","H1",2024-11-18,31,"No Detection","No recent detection"
"1618","Utility1","H3",2024-11-18,31,"No Detection","No recent detection"
"1619","Utility1","H5",2024-11-18,31,"No Detection","No recent detection"
"1620","Utility1","PanRSV",2024-11-18,31,"No Detection","Detection"
"1621","Utility1","sars-cov-2",2024-11-18,31,"No Detection","Detection"
"1622","Utility2","FLUAV",2024-11-18,31,"No Detection","Detection"
"1623","Utility2","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"1624","Utility2","H1",2024-11-18,31,"No Detection","No recent detection"
"1625","Utility2","H3",2024-11-18,31,"No Detection","Detection"
"1626","Utility2","H5",2024-11-18,31,"No Detection","No recent detection"
"1627","Utility2","PanRSV",2024-11-18,31,"Detection","Detection"
"1628","Utility2","sars-cov-2",2024-11-18,31,"Detection","Persistent detection"
"1629","Utility3","FLUAV",2024-11-18,31,"No Detection","No recent detection"
"1630","Utility3","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"1631","Utility3","H1",2024-11-18,31,"No Detection","No recent detection"
"1632","Utility3","H3",2024-11-18,31,"No Detection","No recent detection"
"1633","Utility3","H5",2024-11-18,31,"No Detection","No recent detection"
"1634","Utility3","PanRSV",2024-11-18,31,"Detection","Detection"
"1635","Utility3","sars-cov-2",2024-11-18,31,"Detection","Persistent detection"
"1636","Utility4","FLUAV",2024-11-18,31,"No Detection","No recent detection"
"1637","Utility4","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"1638","Utility4","H1",2024-11-18,31,"No Detection","No recent detection"
"1639","Utility4","H3",2024-11-18,31,"No Detection","No recent detection"
"1640","Utility4","H5",2024-11-18,31,"No Detection","No recent detection"
"1641","Utility4","PanRSV",2024-11-18,31,"Detection","Detection"
"1642","Utility4","sars-cov-2",2024-11-18,31,"Detection","Persistent detection"
"1643","Utility5","FLUAV",2024-11-18,31,"No Detection","No recent detection"
"1644","Utility5","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"1645","Utility5","H1",2024-11-18,31,"No Detection","No recent detection"
"1646","Utility5","H3",2024-11-18,31,"No Detection","No recent detection"
"1647","Utility5","H5",2024-11-18,31,"No Detection","No recent detection"
"1648","Utility5","PanRSV",2024-11-18,31,"No Detection","Detection"
"1649","Utility5","sars-cov-2",2024-11-18,31,"No Detection","Detection"
"1650","Utility1","FLUAV",2024-11-14,32,"No Detection","Detection"
"1651","Utility1","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"1652","Utility1","H1",2024-11-14,32,"No Detection","No recent detection"
"1653","Utility1","H3",2024-11-14,32,"No Detection","No recent detection"
"1654","Utility1","H5",2024-11-14,32,"No Detection","No recent detection"
"1655","Utility1","PanRSV",2024-11-14,32,"Detection","Detection"
"1656","Utility1","sars-cov-2",2024-11-14,32,"Detection","Persistent detection"
"1657","Utility2","FLUAV",2024-11-14,32,"Detection","Persistent detection"
"1658","Utility2","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"1659","Utility2","H1",2024-11-14,32,"No Detection","Detection"
"1660","Utility2","H3",2024-11-14,32,"No Detection","Detection"
"1661","Utility2","H5",2024-11-14,32,"No Detection","No recent detection"
"1662","Utility2","PanRSV",2024-11-14,32,"Detection","Detection"
"1663","Utility2","sars-cov-2",2024-11-14,32,"Detection","Persistent detection"
"1664","Utility3","FLUAV",2024-11-14,32,"No Detection","No recent detection"
"1665","Utility3","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"1666","Utility3","H1",2024-11-14,32,"No Detection","No recent detection"
"1667","Utility3","H3",2024-11-14,32,"No Detection","No recent detection"
"1668","Utility3","H5",2024-11-14,32,"No Detection","No recent detection"
"1669","Utility3","PanRSV",2024-11-14,32,"Detection","Detection"
"1670","Utility3","sars-cov-2",2024-11-14,32,"Detection","Persistent detection"
"1671","Utility5","FLUAV",2024-11-14,32,"No Detection","No recent detection"
"1672","Utility5","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"1673","Utility5","PanRSV",2024-11-14,32,"No Detection","No recent detection"
"1674","Utility5","sars-cov-2",2024-11-14,32,"No Detection","Detection"
"1675","Utility4","FLUAV",2024-11-13,32,"No Detection","No recent detection"
"1676","Utility4","FLUBV",2024-11-13,32,"No Detection","No recent detection"
"1677","Utility4","H1",2024-11-13,32,"No Detection","No recent detection"
"1678","Utility4","H3",2024-11-13,32,"No Detection","No recent detection"
"1679","Utility4","H5",2024-11-13,32,"No Detection","No recent detection"
"1680","Utility4","PanRSV",2024-11-13,32,"Detection","Detection"
"1681","Utility4","sars-cov-2",2024-11-13,32,"Detection","Persistent detection"
"1682","Utility1","FLUAV",2024-11-12,32,"Detection","Detection"
"1683","Utility1","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"1684","Utility1","H1",2024-11-12,32,"No Detection","No recent detection"
"1685","Utility1","H3",2024-11-12,32,"No Detection","No recent detection"
"1686","Utility1","H5",2024-11-12,32,"No Detection","No recent detection"
"1687","Utility1","PanRSV",2024-11-12,32,"No Detection","Detection"
"1688","Utility1","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"1689","Utility2","FLUAV",2024-11-12,32,"Detection","Persistent detection"
"1690","Utility2","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"1691","Utility2","H1",2024-11-12,32,"No Detection","Detection"
"1692","Utility2","H3",2024-11-12,32,"Detection","Detection"
"1693","Utility2","H5",2024-11-12,32,"No Detection","No recent detection"
"1694","Utility2","PanRSV",2024-11-12,32,"No Detection","Detection"
"1695","Utility2","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"1696","Utility3","FLUAV",2024-11-12,32,"No Detection","No recent detection"
"1697","Utility3","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"1698","Utility3","H1",2024-11-12,32,"No Detection","No recent detection"
"1699","Utility3","H3",2024-11-12,32,"No Detection","No recent detection"
"1700","Utility3","H5",2024-11-12,32,"No Detection","No recent detection"
"1701","Utility3","PanRSV",2024-11-12,32,"Detection","Detection"
"1702","Utility3","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"1703","Utility4","FLUAV",2024-11-12,32,"No Detection","No recent detection"
"1704","Utility4","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"1705","Utility4","H1",2024-11-12,32,"No Detection","No recent detection"
"1706","Utility4","H3",2024-11-12,32,"No Detection","No recent detection"
"1707","Utility4","H5",2024-11-12,32,"No Detection","No recent detection"
"1708","Utility4","PanRSV",2024-11-12,32,"Detection","Detection"
"1709","Utility4","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"1710","Utility5","FLUAV",2024-11-12,32,"No Detection","No recent detection"
"1711","Utility5","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"1712","Utility5","H1",2024-11-12,32,"No Detection","No recent detection"
"1713","Utility5","H3",2024-11-12,32,"No Detection","No recent detection"
"1714","Utility5","H5",2024-11-12,32,"No Detection","No recent detection"
"1715","Utility5","PanRSV",2024-11-12,32,"No Detection","No recent detection"
"1716","Utility5","sars-cov-2",2024-11-12,32,"Detection","Detection"
"1717","Utility1","FLUAV",2024-11-07,33,"No Detection","No recent detection"
"1718","Utility1","FLUBV",2024-11-07,33,"No Detection","No recent detection"
"1719","Utility1","H1",2024-11-07,33,"No Detection","No recent detection"
"1720","Utility1","H3",2024-11-07,33,"No Detection","No recent detection"
"1721","Utility1","H5",2024-11-07,33,"No Detection","No recent detection"
"1722","Utility1","PanRSV",2024-11-07,33,"No Detection","No recent detection"
"1723","Utility1","sars-cov-2",2024-11-07,33,"Detection","Persistent detection"
"1724","Utility2","FLUAV",2024-11-07,33,"Detection","Persistent detection"
"1725","Utility2","FLUBV",2024-11-07,33,"No Detection","No recent detection"
"1726","Utility2","H1",2024-11-07,33,"Detection","Detection"
"1727","Utility2","H3",2024-11-07,33,"Detection","Persistent detection"
"1728","Utility2","H5",2024-11-07,33,"No Detection","No recent detection"
"1729","Utility2","PanRSV",2024-11-07,33,"No Detection","No recent detection"
"1730","Utility2","sars-cov-2",2024-11-07,33,"Detection","Persistent detection"
"1731","Utility3","FLUAV",2024-11-07,33,"No Detection","No recent detection"
"1732","Utility3","FLUBV",2024-11-07,33,"No Detection","No recent detection"
"1733","Utility3","H1",2024-11-07,33,"No Detection","No recent detection"
"1734","Utility3","H3",2024-11-07,33,"No Detection","No recent detection"
"1735","Utility3","H5",2024-11-07,33,"No Detection","No recent detection"
"1736","Utility3","PanRSV",2024-11-07,33,"No Detection","No recent detection"
"1737","Utility3","sars-cov-2",2024-11-07,33,"Detection","Persistent detection"
"1738","Utility4","FLUAV",2024-11-06,33,"No Detection","No recent detection"
"1739","Utility4","FLUBV",2024-11-06,33,"No Detection","No recent detection"
"1740","Utility4","H1",2024-11-06,33,"No Detection","No recent detection"
"1741","Utility4","H3",2024-11-06,33,"No Detection","No recent detection"
"1742","Utility4","H5",2024-11-06,33,"No Detection","No recent detection"
"1743","Utility4","PanRSV",2024-11-06,33,"No Detection","No recent detection"
"1744","Utility4","sars-cov-2",2024-11-06,33,"Detection","Persistent detection"
"1745","Utility1","FLUAV",2024-11-04,33,"No Detection","No recent detection"
"1746","Utility1","FLUBV",2024-11-04,33,"No Detection","No recent detection"
"1747","Utility1","H1",2024-11-04,33,"No Detection","No recent detection"
